,F0,F1,F2,F3,F4,F5
44,-1.1969082935410904,0.9158833567925129,-3.073462682017508,0.005315036954675112,-0.7546688532540973,-0.6037659406424174
45,-1.0681730642709184,1.019514216420428,-3.210959913446697,0.01693131862543565,-1.0998905316305037,-0.7005941356908124
46,-1.142115448317291,0.6440489262705006,-3.2158209402962195,-0.0505789361589034,-0.9772811299426538,-0.6511639652993556
47,-1.1178361968821398,0.6522416324966132,-3.2788863407703834,-0.23999076623793614,-1.0271969004337551,-0.6197533436740982
48,-1.0332187965341233,0.45347285373694457,-3.3756221366122974,-0.30155789192131455,-1.087232375244647,-0.6702471634160763
49,-1.108834364818614,0.3645219702983236,-3.337558835150058,-0.24073470837527883,-1.079775288757235,-0.6044582932615645
50,-1.239832949642921,0.5102198377488468,-3.238070628321083,-0.33891722618128856,-0.9973639954087453,-0.5083023660041535
51,-1.4115310590079089,0.46844624168621446,-3.0512797732949406,-0.005908909541805479,-0.950132361454564,-0.33952205676261527
52,-1.196960652624903,0.5610717414310262,-3.180988368706055,-0.022687134209661716,-1.0276264987984154,-0.45086301566721254
53,-1.0439141506065082,0.4454008401351123,-3.3121625091495845,-0.10041540004264252,-1.019259306714078,-0.5631809419446012
54,-0.8309044962927445,0.6450035631955272,-3.3655023268074173,-0.4061320959910601,-0.255455867942776,-0.6135991321368841
55,-0.8530128815226942,1.262392642418909,-3.217402689715216,-0.1700488053333146,0.07232908581178214,-0.5819492325012936
56,-0.7488853536774916,1.7617198043908877,-3.2385775626988016,-0.2930654563498766,0.1681676026707251,-0.5744106823331975
57,-0.7333904925889836,2.0880109126906334,-3.1535303858147694,-0.16278155711741155,0.20159970200686889,-0.528032069542751
58,-0.6916007846482786,2.9285049470762976,-3.0593006878494142,-0.384171830787085,0.08877185590612088,-0.5996494399025992
59,-0.5606628718921791,2.16647515801773,-2.934658316294094,-0.1545115408458521,0.359724258370398,-0.7670730682716579
60,-0.1680965040097092,1.0122173740206792,-2.9105991438962913,0.02939853161563782,0.2630136008681032,0.8273076040381312
61,0.16805452844471774,1.1163045916354812,-2.6380337536847627,0.15579826352123785,0.15286290636247968,1.3496446675238052
62,0.5923668721258238,0.929991520089549,-2.631860932423928,-0.05130734806188985,0.400102917358048,-0.6238444636889171
63,0.7699269954762111,0.9792647609905657,-2.531897881006274,0.027853169972547123,-0.26497367171651715,-0.38940144409249305
64,0.6318003588389683,1.450223286302745,-2.2200775252483935,0.2622099753391536,-0.4113861896228331,-0.3103112114320251
65,0.4056023842473056,1.3624005977392204,-1.9328918834777775,0.5502895118352591,0.05508074814210971,-0.3064839862973688
66,0.019935983396227965,0.5093038587274459,-2.0038631273688443,0.6151775663733745,-0.1312624566044337,-0.012522731349540146
67,-0.33495380251182677,2.5008353539524024,-1.8419133170455195,0.9501616760005822,-0.2206933392976037,-0.18582435307219886
68,-0.2812806804101781,5.3089123300708305,-1.7032099590997414,0.7472637274035656,0.15568966764472233,-0.3528620224913963
69,-0.31148683674438754,5.662642549485802,-1.6941826301715135,0.6632583851825049,0.9818861502930959,-0.4233864802505884
70,-0.6065707637337295,5.5314589435432335,-1.7937448149553759,0.2265928832323615,1.3468592730508648,-0.7251656039405855
71,-0.5325337699991394,6.39771249955704,-1.788959934475156,0.16341408507409158,1.8366054810470005,-0.7208860771372476
72,-0.7990682969751213,3.687881507586485,-1.8988971699857362,-0.0620129507683674,2.2910908043349356,1.2233033303333711
73,-0.8251091204109152,3.9174299525041114,-2.0003242599471918,-0.17437203831802767,1.701144216090032,0.8624116524652286
74,-0.9241100080492485,2.3146834879405835,-2.0967038212522904,-0.2125806493976933,2.5093957725236864,0.9204180064624076
75,-0.9607173382549591,2.269191165921117,-2.2701745278650756,0.014457257976891614,1.0779085043510985,0.9014109625121696
76,-0.9657487675817369,1.6729740930661907,-2.327611995370286,0.21570619158865392,0.6388368209425949,1.016118742071442
77,-0.8936741262063324,2.8737203230775767,-2.360136620666232,-0.10729956270629294,0.4949408068058986,1.1581751189764118
78,-1.1175488111075587,2.8028792651710344,-2.3884152868987205,-0.255130471798688,0.6864230100189648,1.1414124844754974
79,-1.0384689077495919,3.6764559448078864,-2.30418974238236,-0.2728754835056737,0.7596997994322229,0.9949495124847025
80,-0.8786747336343487,5.849197562303689,-2.083059592638659,0.0874882808089775,0.6742981756579923,0.8969847986914049
81,-0.5133975354841789,5.239490053411102,-2.0458511193961693,0.444329868267291,0.7374305373485486,0.9461570338693868
82,0.2293331370421249,5.534395496713674,-1.6980734115461373,0.5719117359335598,2.214624592607034,-0.5401197693296972
83,0.7490148758186997,0.5797672194384555,-2.149179543975399,0.5076607803373083,2.411008418537634,0.049820538149256764
84,1.0596675957439492,0.248864036172007,-2.5378596296330365,0.061230059002223385,0.4628456991662232,0.1263473979140536
85,1.2398122655770791,0.26689881410052657,-2.616806717779795,-0.04898439956316989,-0.3224489903838667,0.13766157374676916
86,1.2308854442523607,0.1971436172333725,-2.47172409918601,0.08506018569816697,-0.42471464917844165,0.01910799862063862
87,1.165752645312921,-0.19245195619209512,-2.2412395994344294,-0.09099462197822411,-0.3735220678326584,0.19380291144329995
88,1.0024341141289281,-0.15261838815600562,-2.0778926419995183,0.13545832858713924,-0.4779514703356846,0.13871983125281995
89,0.8181721745074954,-0.06837450101621866,-1.9515248522757367,0.1336400740245131,-0.4740662435609041,0.2084123996636719
90,0.34859392816437074,-0.1749397272990135,-1.8108402029735469,0.4986834520102411,-0.31572999017595577,0.21967247167249196
91,0.15117389233756012,-0.18628690492937033,-1.8337695413226331,0.6267060002066915,-0.4309051805768613,0.22084611491414954
92,-0.0010740487113316429,-0.1592412882741979,-1.7891554889586392,0.8075803789226854,-0.16805437931117842,0.2346068419727756
93,0.023689618779745014,-0.182415709755836,-1.8585832313917432,0.7063626370541215,-0.1317446939494194,0.23847500039377248
94,-0.09195055611288759,0.4075574064667621,-1.8358803850351153,0.875372970361778,-0.3328951480415941,0.06394922172351006
95,-0.12219479476327773,1.1567488639855803,-1.8214836524505065,1.0516602986643704,-0.2613131484496478,-0.22249735218012023
96,-0.23844945433829584,0.9730357115546494,-1.7599555954095012,0.8495744131976375,0.6461356605823194,-0.26367974753382206
97,-0.4058441805440659,0.618393425220587,-1.7192240201726017,0.6211232067606329,1.4082955852997212,-0.3215413488272033
98,-0.7470925835446003,0.013550629535751067,-1.7690031662511863,0.3502890749970911,1.338670255326738,-0.5386708380904559
99,-0.6904743672347756,0.16376698851068403,-1.8558337525139024,0.4571476218111762,0.8480050473550667,-0.3492608841764944
100,-0.8428571875690007,-0.30715657878757086,-2.011521979661527,0.20835234064756594,0.2109543988855652,-0.1974720398105181
101,-0.9949559680424784,0.06307525541039007,-2.0021997546109866,0.38698659190970475,-0.27830100831656523,-0.3892565216158378
102,-1.0027460685819365,0.7818004966671765,-1.8752480123388318,0.5399856626188893,-0.03709181361438754,-0.5154500413553433
103,-0.9715899263020121,1.5973918309436201,-1.7517236038293935,0.6994599846965363,0.39728103303438095,-0.6434740878326942
104,-0.9217032924415319,3.083711708188414,-1.6568193211952926,0.7557631608151855,0.16831912698541046,-0.6733050668098167
105,-0.7019515244314997,3.3452394105884316,-1.5649537111559304,0.9029673933729658,0.7557516489747667,-0.7172933902338191
106,-0.5678814636629985,0.7563587990564027,-1.71628467409892,0.6381211110369012,0.7322455405245006,0.8319113185088435
107,-0.07835883733206446,1.2002098856212904,-1.6069876580542317,0.8761740798656141,0.33089491519348946,1.2045222770010706
108,0.13871136803446316,1.7622465378068681,-1.6009745169437661,1.0321711893421623,0.3906553804905878,-0.5128351794302661
109,0.6189963080444894,1.2357203792090228,-1.6440070023514712,0.9046214698501689,1.12851720471594,-0.38071888962486206
110,0.8979652880306034,0.5311992022309514,-1.6095038402354616,0.709998995980574,0.9352252838694718,-0.21931520638971488
111,0.950964878100906,0.23358617621649008,-1.5759733911665066,0.4644627973433102,0.5991317264774145,-0.1868013845591583
112,0.9639108871343934,0.10245584620438696,-1.506023406539465,0.15720685592609773,0.3613220869042797,-0.07920647513664184
113,0.6604543382142678,-0.1494163901938261,-1.4042344789131536,0.042336805738064996,0.034181523596816164,0.031087824116180506
114,0.19430653886078622,-0.20303136175333714,-1.3623823796654346,0.07381247082035172,-0.23699786078996612,0.10429056934402607
115,-0.06108305706123195,-0.09600557700310848,-1.3422750272272579,0.6771197929975156,-0.295319227987598,0.06764511859796977
116,-0.26241962795830387,-0.09565064886766728,-1.322969812727615,0.7620773613800409,0.06644313158117603,0.004746724100010637
117,-0.3458276717362407,0.18072645502028475,-1.415526178023632,0.37091798832025497,-0.01389385693375791,-0.04735516080044064
118,-0.5871078630642597,0.1553879604606986,-1.3990896419367511,0.5610950018765452,-0.2674125005484431,0.04307930481396783
119,-0.7050195606612909,0.6262230905408522,-1.2992762857855964,0.8153898632650113,0.08803980624298643,-0.01660786056425099
120,-0.8928799638881914,0.33419423551063626,-1.2544259729921814,0.8370960844289304,0.18123495159395522,0.8474829846804564
121,-0.9542166086646211,2.225116358063607,-1.2348253627138719,0.5418175453042261,0.45068525236532786,0.9798884333935488
122,-0.7966963454285124,1.619924592498976,-1.2823319729587421,0.5583943220189188,1.3509505922629597,0.8088435159784404
123,-0.9027268087193694,1.1016587290903508,-1.3328877032402622,0.6144857830706081,1.228305269292387,0.9021280019242939
124,-1.0978370416523187,1.5574993715862602,-1.425463791017812,0.40954545199015296,0.8690111171995067,0.9722703525094673
125,-0.9144368489757971,0.38750170479031437,-1.5632657478968541,0.4795841408509314,0.9872129171482543,0.8905112338975244
126,-1.128494890969688,1.3334616298114608,-1.4933082780061975,0.4009632293061478,0.6959968313140443,0.9813764019512541
127,-0.8918373036584155,1.0775449976860088,-1.5628118537182494,0.6011992693296251,0.8189034803031714,0.8114188076099098
128,-0.8309608137738893,2.219495375335245,-1.4359796262694904,0.5239961154062821,0.8029232858399533,1.0024940328715253
129,-0.4558888079450532,3.89197375293481,-1.2367659878492163,0.6187120479441987,1.6800501514417634,0.9318539910092064
130,-0.02918696417818247,2.327757315838939,-1.0096629012686464,0.8173545875762952,2.631071186556538,0.9989301392510115
131,0.4555255185667932,3.518760031540455,-0.7963384039338993,1.5259508396739785,2.1773864279672037,-0.5432040787142413
132,0.7944880597116957,1.3562457147598956,-0.950090954445649,1.2454806928053028,2.4790298880735984,-0.34359730712206726
133,1.0499633848516339,1.0596870609396247,-0.9737096129542637,1.2890362620273728,1.567659180589009,-0.27090673375771995
134,1.353142137034924,0.9124334628940912,-0.9755602414888412,1.3696674636086044,1.2533793147513852,-0.3058814359294642
135,1.3461964473807542,0.8247029480222531,-0.7839887864172926,1.2708595811716275,1.016115187229313,-0.24474160410043844
136,1.0265341546266094,0.4768143624399501,-0.585261113734105,0.8236405246381114,1.0775343097662038,0.012279807778885881
137,0.6977006389223842,0.47431170873110906,-0.5600579712833714,0.7643055495244927,0.6675051452452883,-0.1161628261209746
138,0.20125084928171239,0.47200275069933934,-0.48827993382261287,0.822139624286754,0.012515678610093154,-0.08590679033400857
139,-0.33266544341703325,0.6500050587478332,-0.4301707041513319,1.0325756250690206,-0.13991803657860485,-0.18237272929331097
140,-0.43626502944336143,0.7236172560358877,-0.4429044370374974,1.0808012858583322,-0.03716306961314271,-0.1414503500108262
141,-0.5005143762698282,1.6819326924320126,-0.4184232487522825,0.9856865417138045,0.030497543392923602,-0.246674919744819
142,-0.7401638075731435,3.193915745238954,-0.3075603761081604,1.2577298052969417,0.11520488040754517,-0.6129971211650008
143,-0.5133090983220794,4.32553841422499,-0.3302225844887739,0.8948083271729392,0.9435704932406426,-0.5666820556592667
144,-0.7513362456911301,2.3814358005520453,-0.454785327480336,0.527252635234652,1.6405245695466184,-0.5041119858873301
145,-1.249918345510359,0.8631467933999787,-0.5137578502063317,0.5719284641921679,0.9180181026526868,1.429811208403263
146,-1.260550466802504,1.769560348482759,-0.6927667236878161,0.3763369347091569,0.2360240096992162,-0.5412084720591567
147,-1.427401667393444,1.3686010053914617,-0.7388221254499852,0.3596916975442865,0.4624317321969012,-0.6045946289044544
148,-1.522358487951446,1.071970488458263,-0.8089918661902353,0.16779582890839126,0.5167146151802893,-0.6590217752387415
149,-1.4396187944751337,0.994358033750909,-0.75761917205119,0.2876614126104589,0.5823334875343065,0.9541628484586935
150,-1.4492510461870374,0.714399020833364,-0.8007570432602906,0.37180674670398756,0.6818409089523502,0.9590761256060211
151,-1.5489853034440084,1.4605909652055467,-0.6703171394657382,0.1207035485228024,0.5501201149635527,1.1673613952950526
152,-1.3599414294848864,1.0024564946020473,-0.5912980174067506,0.3185769910121932,1.1354870835622466,1.1160953255619617
153,-1.1593338326603162,0.7900933300903373,-0.7509017274358271,0.3769781861894521,0.6661033965239918,1.0035533408698054
154,-0.9613349098651917,0.9680476155742896,-0.8040493576631913,0.2713837615520056,0.4892490068656906,1.0362349662269212
155,-0.41162606450343286,0.2872551623560498,-0.9854821522063674,-0.1768429074116901,0.7364469061669836,1.0785803766378337
156,-0.1924785221456383,0.7346528406715446,-0.8471745499986899,0.2994450621445837,0.15090627240739837,-0.4386760361161246
157,0.14566112316085145,0.5901678816712865,-0.7780572299463159,0.45536919397112074,0.4207036483053176,-0.4797311565257134
158,0.6063483343809474,0.12174448699236516,-0.5991417585423482,0.7315476273927828,0.6675767361468362,-0.31226543565115433
159,0.5704081528696958,0.2810987517448573,-0.2567777679629589,1.2855645284800539,0.8098082607206989,-0.20282346189506456
160,0.7322331953389463,0.11489898126047783,-0.08053456645586633,1.0817352038052843,1.4180683554274605,-0.07521299097996158
161,0.48722621132074684,-0.04071343320092323,0.07066312448641708,1.2267615171871942,1.1561684225353979,-0.12615395832436047
162,-0.1093744321188787,0.014989326138500153,0.2732373269934887,1.5324988757890694,1.296666387720708,0.024189349066576903
163,-0.591971599412279,0.15314910173076976,0.4211243008015886,1.9780048033470117,1.3745322486678218,1.2221488063530181
164,-0.6085286945122699,1.144590774155033,0.4256276392594167,1.8534123310471344,1.6123227267015592,1.4613240590923613
165,-0.5609770389302278,2.3740567365652274,0.34036695499877323,1.7329894141171815,2.6402751830764215,-0.46070920214033756
166,-0.5049318136781942,1.6137990394237163,0.18499036626340498,1.2225432866120483,2.795021727342953,-0.6534653976115629
167,-0.5812859333484196,1.1322648007684712,0.1805918648764671,1.531656777006795,1.9861697176543556,1.1871813593103937
168,-0.5748558573754129,0.9189921236699566,0.02695283304408776,1.2698094874113082,2.206113476836514,1.013416229227713
169,-0.6980499241648054,1.07046901948627,0.031298693858313076,1.0343572279962445,2.213899612830621,1.436842708324149
170,-0.13576611731067376,0.28070242794572675,-0.68191993189103,-0.029708188084217532,1.640721529426253,-0.4324297722913807
171,-0.4242390460947772,0.18700843087769004,-0.8671740599426827,-0.11936301571270981,0.1734672829004729,-0.5867834291736082
172,-1.0613553405080194,0.798339204303774,-0.6633186875099433,0.977560780841681,-0.40244822179153467,0.7098736279140322
173,-0.7944875284307157,0.5080708510478367,-0.6904295348525098,0.4764474112870037,0.7230676487636807,0.00615062807891612
174,-0.43573618707206474,1.196449401412127,-0.8865881226706992,0.5344112677391877,0.4344410588365197,-0.39858157805787303
175,-0.3697960705477366,1.9741049305115925,-1.0028928640332235,0.4663572880042251,0.18451936559242718,-0.5250777777408436
176,-0.2364017921369612,1.7865144411646956,-0.995805174542256,0.3692369916518867,0.6283962298556129,-0.6116583929832031
177,-0.1137726761715,3.7646817321350095,-0.6862117873629716,0.31623374614134486,0.7952054874004851,1.3058147844300902
178,0.5541554918175662,2.060856888630933,-1.0659239403178984,0.2714630045363649,1.5026043125814659,-0.6921278398719689
179,0.9167305449708225,1.153282574863213,-1.1294648057008754,0.2715027870366881,1.3571870427837047,-0.6764319174787314
180,1.2036691214089075,0.8031430688059114,-1.1269757012761483,0.05968069615632018,1.0314663272681883,-0.5437559841717097
181,1.3731687150784329,0.5068768011566004,-1.0714678362989156,-0.16354953156801882,0.6810282236223674,-0.46684821758107226
182,1.3738947880190626,0.29594541705362226,-0.8830299648280932,0.04915697611872143,0.18446566924607669,-0.48745974736050474
183,1.392714768840559,0.4179766085709456,-0.7268851152897204,0.08410472206438453,0.1061889162628282,-0.3766870948678985
184,1.3038428822208645,0.645892140239583,-0.5701636607599363,0.15751984548100098,-0.170973821575582,-0.1607292045543692
185,1.0360501733010197,0.9685762892672583,-0.35977599438687746,0.4058362351929745,-0.36160199146565913,-0.28514539531945515
186,0.5748325472148086,1.2529344781412046,-0.19333738151908691,0.5249260583853855,-0.30387023995121815,-0.10685907732193506
187,0.27705271593797276,2.2348400406311564,-0.26953293573814036,0.9137403602350884,-0.29397307266269035,-0.2565967121520986
188,0.19911272710661057,1.8956417425260492,-0.4305023443665437,1.0469666849657093,-0.24435634197396236,-0.30279865534013045
189,0.11446916910431022,2.471898701467707,-0.4201232721311197,0.9071719920308517,0.4631710011971679,-0.41106614902180494
190,0.02647263391053648,1.7961710074608455,-0.6270336753267126,0.44244139011959815,1.0342335463105499,-0.4403566057964479
191,-0.2995694430740854,1.0791879114379077,-0.781971880714672,0.48283816325283624,0.582898179524842,1.0239605693767058
192,-0.26251024663525774,3.501546901821269,-0.6893202357845462,0.4043352811495622,0.8767279346379027,-0.25120561493296245
193,-0.20856192750755712,3.4208242579503194,-0.7135170845099312,0.6263736040064505,1.7606792350406921,-0.4776339916284572
194,-0.6437250743586084,2.1792663719411753,-0.9009619923634171,0.32240262918862517,1.0035219215008293,1.0659915847329968
195,-0.5503546590851367,1.1458994367802413,-1.0582452066886805,0.14722463487589374,1.6101390585992668,0.9984522421319466
196,-0.6293357402640526,1.1615722402426347,-1.1250314500000327,0.3297172791304682,0.7540022293356623,0.9889462248948847
197,-0.7808341454858716,1.134107779756142,-1.1915421978551193,0.3151537168628525,0.8700021790626191,1.0398715159402727
198,-0.8302845455512059,1.8227783512034472,-1.2231054596524031,-0.004520056831914131,0.6814019562288626,1.2142158582697142
199,-0.8093462466298672,2.429044548507223,-1.2374441018784257,0.01954076193248048,0.722473732645719,1.1245105285589703
200,-0.7455189620649487,2.9481465115149663,-1.172588334858629,0.12296532938140417,1.193254080065233,0.9979827654235449
201,-0.2795299963670903,4.381018856648434,-0.7135992936427084,0.21483421361326607,2.2263766635109445,0.8451618943671306
202,0.41480555494639926,4.0705699847321775,-0.5740890696324867,0.5247874670305065,3.624056349808261,-0.6481684838833657
203,0.8624408616873354,2.2765456852327794,-0.6623047477998414,1.0764649117470697,3.5239365899734234,-0.5682016004000482
204,0.9805770616150332,0.5977825845188612,-0.8193194092082803,0.7104048935318037,1.871953495194935,1.5699569543624414
205,1.1027022504059119,-0.07090045274135275,-0.8175208707130557,0.5637125645424487,1.2876765837441948,1.1503385924904144
206,1.0615137469830263,-0.14521196119320906,-0.5974963809141675,0.3582074380610513,0.8413440309783036,1.1224196105469249
207,1.1226306646075148,-0.027812543308338853,-0.687163017960986,-0.12959045693890728,0.3430889147970391,0.11061866348098778
208,0.9758501037733674,-0.21936047905080153,-0.6083098024313227,-0.10152441865547622,-0.0765268681423292,0.15897353986552387
209,0.668135306302131,-0.018990318829999617,-0.4658323226789488,0.34698004423845347,-0.2368755908759848,0.09881078659568027
210,0.3659846063546178,-0.14043959878570664,-0.4473874229068881,0.29997655316465155,-0.11007671040892411,0.1724287129208049
211,0.039200532087627096,-0.24680980654577495,-0.4938366907078138,0.6002262172992322,-0.11187354746752214,0.18269435782117238
212,-0.10525912713517377,0.14163042759660963,-0.48111358318380076,0.6254632575604571,0.19765302975130414,0.05988649716945656
213,-0.141022099777653,-0.26295453012889664,-0.6399879467278031,0.5003487238550633,0.4808207690939404,0.1088384486426602
214,-0.29717617801802,0.3110386281808569,-0.7016033924277283,0.743223547766955,0.2160295377008849,-0.022161863440127248
215,-0.4589647164692904,0.27814151539728155,-0.794405368649141,0.6085855977711733,0.4105193128071746,-0.142195164234011
216,-0.5114077869016264,1.5525582404415292,-0.7693154099191125,0.5291632319115764,0.5754976310438715,-0.23552784595621662
217,-0.5001004550262425,1.0523435454910215,-0.8012360158376014,0.7072834332091357,1.39279869467656,-0.18482442310351757
218,-0.7396767147960768,0.8231511994751853,-0.7633238122772683,0.7240489567551722,1.7923299647487538,1.107504173804228
219,-0.903586020252385,1.0884480670956465,-0.8272478988619381,0.46563993233121487,1.4257124862588895,1.41844056434402
220,-0.7412411050553805,1.6363928444419462,-0.9759944589671319,0.5449522794342657,1.861901663446734,-0.3895980294488437
221,-1.0292752833301981,0.5320029667900794,-1.0242159299124716,0.44356703740842546,1.2898858890644158,1.4535974409761503
222,-1.1060667143141887,0.6887707180130307,-1.0357765716279752,0.3145549901912497,1.5661257166943234,1.3073162112057621
223,-0.9838408460171871,0.9205110296977757,-1.0888970147636776,0.5512256528413405,1.127788280904052,1.3070719412651362
224,-0.9219947350146644,1.549733784239907,-0.9803719163554161,0.5702096828488392,1.4391065208238234,1.2277764752042282
225,-0.4913352431196958,1.4451291007110338,-0.8602378634501979,0.790836578077442,1.613221411724373,1.1175366563971474
226,-0.06394595977956427,1.3036852358755493,-0.6719578678179468,0.8234025127219315,2.3579352672782155,0.9288522452599158
227,0.7369008635466638,-0.7210537191594635,-0.3308726524093235,0.9513120497611015,3.0544825821940718,0.21396578098010519
228,0.8816667490122454,-0.7011599371392733,-0.3795816306355312,0.952165849405583,3.0110757644065567,0.2310672509903482
229,1.0446259594784655,-0.3776776590324916,-0.3859340837452683,1.009231587303196,1.7339279413046962,0.10182158059603781
230,1.259778209636196,-0.4490392216962383,-0.3215392889104283,0.6035892161348821,1.9147072393134863,0.057286021451644846
231,1.1745651659375747,-0.5116231678765424,-0.2346906686581063,0.6496747536866987,1.0702704498455127,0.04877098713213659
232,1.2456379491841594,-0.7221100522327483,-0.11803664276045307,0.5477441662689139,0.7731321902736824,0.3626305479443041
233,1.0549267404854166,-0.0016032383534549445,0.14287261140597873,1.282176184894797,0.8108086190141914,0.24380426650975223
234,0.7316020427225055,0.5694762219654064,0.21021419559536264,1.1879453055852247,0.8084617803123474,0.4245459466864421
235,-0.007873206702630845,-0.7909573891503974,0.07154700695723917,0.9729648449085004,0.62836903019201,0.42026494306063406
236,-0.46934103170888075,0.3917578081313857,0.37449299060726793,2.0545661269263222,0.7761253248859085,0.06904925229040804
237,-0.5703493411582604,0.3900392583046078,0.37296296409131835,1.9855892689366352,1.4997293138806183,1.1411344926233327
238,-0.6821031041303756,1.9476748477775292,0.3897144556274141,1.9098500135502223,1.7065102539607795,1.427901471247637
